1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0
0.9999755906934684,-0.002907917386067062,-0.0039940865280017395,0.002891917840614148,0.9999875903525581,-0.002011542852067573,0.004005686198455103,0.001988343511160848,0.9999800005681839,0.007644482640248191,-0.013825636853656991,0.6739029266568538,-0.0469,-0.0284,0.8587
0.9999413299076924,-0.002317901851439706,-0.00829105276438309,0.002278075106701133,0.9999850916128001,-0.003221320684961748,0.008303514239222883,0.0031932541759667143,0.9999404635519441,-0.0070521017789469485,-0.024867431080159565,1.3633590380573728,-0.0937,-0.0568,1.7163
0.9998877901022949,-0.0027328417299679083,-0.012487302072736767,0.002659450237979331,0.9999787088749131,-0.004432464826611157,0.012504776730389104,0.004388111478581642,0.9998826777559021,-0.017477579719434654,-0.03134277857824403,2.078741856058746,-0.1406,-0.0852,2.575
0.9998158713939344,-0.0026328601428285154,-0.016786510319730684,0.0025403457719406306,0.9999789629094904,-0.0044433883134305015,0.016803522568424108,0.004389791830838485,0.999810422608858,-0.0561083236890849,-0.04685207662631414,2.7851034959988556,-0.1875,-0.1135,3.4326
0.9997072812200692,-0.003323980677446572,-0.02168640558998,0.003220440636546721,0.9999783322719008,-0.00405917713964082,0.02170486259721472,0.003974716163552996,0.9997056586685971,-0.06862252178618364,-0.061563504661208295,3.5297159039014634,-0.2344,-0.1419,4.2913
0.9995921938693503,-0.0013666881037261531,-0.026182383761426113,0.0011950070264386745,0.9999716590710325,-0.005664509325773446,0.02619171431741958,0.005626425662064811,0.9995787936731092,-0.10323260046005306,-0.06524670279276702,4.282011854849382,-0.2812,-0.1703,5.149
0.999434764802347,0.000729006939310162,-0.03117963048613178,-0.0009337273183141625,0.9999691222599038,-0.005759837601407866,0.03117666311162369,0.0057918388877165865,0.9994223311736623,-0.13779819852452227,-0.07916352312510407,5.049782363491042,-0.3281,-0.1987,6.0078
0.9992244994182198,0.000957980889450943,-0.036871857199702554,-0.0010465725408606988,0.9999769064380286,-0.0022539529653918594,0.03687198845306636,0.0022982553699954318,0.9992202047332748,-0.14542974339571776,-0.11727525950275886,5.843979823549236,-0.375,-0.227,6.8655
0.9990384424041153,9.545425717868648e-05,-0.041367215191472385,-4.18913784476097e-05,0.999973496040734,0.0010461480827455773,0.041366586346021805,-0.0010399122735185002,0.9990306233842151,-0.18523600096030202,-0.12834233964049993,6.638535533023985,-0.4218,-0.2554,7.724
0.9983633871911646,1.7344313868194688e-05,-0.05534976821171439,0.0003287135466895239,0.9999532299738728,0.005041863199307346,0.055347301652531496,-0.0050498580450879646,0.9983353952684262,0.05564296122798579,-0.15949871163764073,7.396710090694005,-0.4687,-0.2838,8.5829
0.9981121212500397,0.0010795421551354838,-0.059542486846257646,-0.0007525678154492796,0.9999550691798413,0.004445050942624329,0.05954409506375229,-0.004385506775693903,0.998087941373224,0.023916048529345237,-0.1670102854564282,8.228932876453017,-0.5155,-0.3122,9.4403
0.9979369974149481,0.0014475482369948943,-0.062337434213138,-0.0011414952973946588,0.9999565867161405,0.003948268836098964,0.06233980260708107,-0.0038616131942848103,0.9979153207325213,-0.023340489315376536,-0.16873193890427704,9.059105328332146,-0.5624,-0.3405,10.299
0.9978208265036621,-0.00040624908218070107,-0.06413314607667063,0.0006639141445791016,0.9999581340710032,0.0030471114699748185,0.06413030514459847,-0.003079025351969617,0.9978026573060778,-0.0791425683620528,-0.17627137559360803,9.897767492639915,-0.6093,-0.3689,11.1576
0.9976194762136656,-0.0002921340302543239,-0.06712650113316307,0.0005781550142285374,0.9999500670744009,0.004745292118958615,0.0671235621456693,-0.004774933739664499,0.9975931692322834,-0.11947832570437428,-0.19583801567408649,10.744654161765995,-0.6562,-0.3974,12.0154
0.9976121467463503,-0.0010117053126030289,-0.06722444127827501,0.0011784223367060993,0.9999546614815937,0.002945255886058075,0.06722150957315136,-0.0030196012571539295,0.9975918823635889,-0.20035833870283246,-0.18319510168346637,11.580355060904626,-0.7019,-0.4239,12.8696
0.9974986050737419,0.0026792267162488127,-0.06872845894336273,-0.0027212857626700135,0.9999441920161272,4.9499657855311284e-05,0.0687171918318184,0.00014111214330697562,0.9974883973506254,-0.27551958078154454,-0.19130707932689295,12.427969203987107,-0.7498,-0.454,13.7315
